"POLITICAL_UNIT","NAME","WGMS_ID","GEN_LOCATION","SPEC_LOCATION","LATITUDE","LONGITUDE","PRIM_CLASSIFIC","FORM","FRONTAL_CHARS","EXPOS_ACC_AREA","EXPOS_ABL_AREA","PARENT_GLACIER","REMARKS","GLACIER_REGION_CODE","GLACIER_SUBREGION_CODE"
"CN","UNNAMED 15873",15873,,,35.51600,80.35700,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15874",15874,,,34.79700,80.29200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15875",15875,,,35.57800,89.58200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15876",15876,,,35.57400,89.61700,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15877",15877,,,35.54600,89.56000,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15878",15878,,,35.53600,89.59800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15879",15879,,,35.54900,89.62100,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15880",15880,,,33.97100,89.18100,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15881",15881,,,33.94100,89.20600,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15882",15882,,,33.96400,89.23100,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15883",15883,,,33.96500,89.26500,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15884",15884,,,33.93600,89.27200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15885",15885,,,33.91300,89.27800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15886",15886,,,33.95500,89.28600,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15887",15887,,,33.93200,89.47300,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15888",15888,,,34.52600,85.85800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15889",15889,,,34.51600,85.86800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15890",15890,,,34.46200,85.87000,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15891",15891,,,34.43900,85.88800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15892",15892,,,34.46400,85.95600,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15893",15893,,,34.53300,85.60900,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15894",15894,,,34.38900,85.88500,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15895",15895,,,34.41300,85.89800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15896",15896,,,34.38000,85.90900,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15897",15897,,,34.35500,85.90900,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15898",15898,,,36.72500,84.62400,,,,,,,"Information derived from RGI5.0.","ASC","ASC-06"
"CN","UNNAMED 15899",15899,,,36.73000,84.66000,,,,,,,"Information derived from RGI5.0.","ASC","ASC-06"
"CN","UNNAMED 15900",15900,,,36.74000,84.73200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-06"
"CN","UNNAMED 15901",15901,,,36.76300,84.80900,,,,,,,"Information derived from RGI5.0.","ASC","ASC-06"
"CN","UNNAMED 15902",15902,,,36.77800,84.89200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-06"
"CN","UNNAMED 15903",15903,,,36.78200,84.91300,,,,,,,"Information derived from RGI5.0.","ASC","ASC-06"
"CN","UNNAMED 15904",15904,,,36.78800,84.92300,,,,,,,"Information derived from RGI5.0.","ASC","ASC-06"
"CN","UNNAMED 15905",15905,,,35.22100,82.29800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15906",15906,,,35.23100,82.31100,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15907",15907,,,35.22300,82.33800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15908",15908,,,35.21400,82.36400,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15909",15909,,,35.21300,82.40800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15910",15910,,,35.50500,82.20100,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15911",15911,,,35.53700,82.29700,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15912",15912,,,35.55500,82.33300,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15913",15913,,,35.62500,82.35300,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15914",15914,,,35.58900,82.36100,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15915",15915,,,35.64100,82.38500,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15916",15916,,,35.67500,82.41200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15917",15917,,,35.60500,82.59600,,,,,,,"Information derived from RGI5.0.","ASC","ASC-05"
"CN","UNNAMED 15918",15918,,,34.71200,82.39900,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15919",15919,,,33.98400,89.03400,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15920",15920,,,33.79300,89.04300,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15921",15921,,,33.80400,89.06000,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15922",15922,,,33.95700,89.07000,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15923",15923,,,33.81600,89.10700,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15924",15924,,,33.87000,89.13900,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15925",15925,,,33.69500,82.49900,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15926",15926,,,34.35500,85.82800,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15927",15927,,,34.38400,85.83600,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15928",15928,,,34.45700,85.84200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15929",15929,,,34.48300,85.85200,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15930",15930,,,34.41900,85.47100,,,,,,,"Information derived from RGI5.0.","ASC","ASC-08"
"CN","UNNAMED 15943",15943,,,36.73970,75.51450,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15947",15947,,,37.07370,74.52050,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15948",15948,,,37.13230,75.30730,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15949",15949,,,37.16210,75.68200,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15950",15950,,,37.18540,75.70360,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15951",15951,,,37.13230,75.28120,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15952",15952,,,37.16220,75.70020,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15953",15953,,,37.13220,75.24590,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15954",15954,,,37.13070,75.64790,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15955",15955,,,37.11020,74.55370,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15956",15956,,,37.09820,74.56330,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15957",15957,,,37.08960,74.53360,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15958",15958,,,37.07130,74.63400,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15959",15959,,,37.06780,75.23300,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15960",15960,,,37.06990,75.64830,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15961",15961,,,37.06600,75.69640,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15962",15962,,,37.05880,75.65280,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15963",15963,,,37.03580,74.57600,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15964",15964,,,37.07230,75.33480,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15965",15965,,,37.06310,75.26260,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15966",15966,,,37.06200,75.27280,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15967",15967,,,37.06560,75.28850,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15969",15969,,,37.04920,75.13800,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15970",15970,,,37.05670,75.19610,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15971",15971,,,37.05500,74.63850,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15972",15972,,,37.06060,75.21960,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15973",15973,,,37.05610,74.55040,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15974",15974,,,37.04900,74.60510,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15975",15975,,,37.03060,75.20060,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15978",15978,,,37.03910,75.03190,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15979",15979,,,37.03670,74.77730,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15985",15985,,,37.02100,75.11430,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15990",15990,,,37.01150,75.05490,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15996",15996,,,37.00740,75.16130,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15998",15998,,,36.99340,75.16650,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 15999",15999,,,36.97240,75.23130,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16000",16000,,,36.96120,75.37400,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16001",16001,,,36.96220,75.41150,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16007",16007,,,36.97450,75.28080,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16008",16008,,,36.97740,75.25520,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16015",16015,,,36.96640,75.39510,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16016",16016,,,36.96110,75.33840,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16033",16033,,,36.94340,75.44180,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16038",16038,,,36.92080,75.47290,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16049",16049,,,36.88850,75.44360,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16068",16068,,,36.87700,75.46740,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16074",16074,,,36.85790,75.77380,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16078",16078,,,36.85490,75.64220,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16079",16079,,,36.81410,75.56910,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16080",16080,,,36.83700,75.72920,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16083",16083,,,36.85300,75.74530,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16084",16084,,,36.84340,75.61730,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16087",16087,,,36.83730,75.64690,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16093",16093,,,36.77600,75.54350,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16095",16095,,,36.77250,75.60040,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16096",16096,,,36.82840,75.76020,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16098",16098,,,36.80270,75.78160,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16103",16103,,,36.77740,75.62830,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16104",16104,,,36.79920,75.43890,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16113",16113,,,36.76210,75.85890,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16114",16114,,,36.78880,75.85720,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16128",16128,,,36.74150,75.46040,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16129",16129,,,36.74920,75.85700,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16134",16134,,,36.72840,75.88840,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16141",16141,,,36.71270,75.91610,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16142",16142,,,36.73560,75.48390,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16160",16160,,,36.70520,75.94180,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16175",16175,,,36.69270,75.94240,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16261",16261,,,36.51590,76.24210,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16288",16288,,,36.48190,76.33180,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16296",16296,,,36.45920,76.26950,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16301",16301,,,36.42800,76.30320,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16305",16305,,,36.45440,76.29700,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16313",16313,,,36.37220,76.37860,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16319",16319,,,36.37790,76.39990,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16320",16320,,,36.37420,76.36710,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16321",16321,,,36.39810,76.34030,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16326",16326,,,36.41460,76.32460,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16328",16328,,,36.39710,76.19300,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16332",16332,,,36.35650,76.55280,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16334",16334,,,36.38240,76.21170,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16335",16335,,,36.35690,76.48920,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16340",16340,,,36.35690,76.59130,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16342",16342,,,36.36480,76.52050,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16350",16350,,,36.35120,76.46500,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16351",16351,,,36.34430,76.43540,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16353",16353,,,36.30570,76.35940,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16359",16359,,,36.28570,76.47710,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16360",16360,,,36.29440,76.46690,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16364",16364,,,36.29100,76.34430,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16368",16368,,,36.28060,76.41650,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16370",16370,,,36.28310,76.38220,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16386",16386,,,36.26200,76.42720,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16387",16387,,,36.23710,76.46970,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16397",16397,,,36.20820,76.44100,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16405",16405,,,36.19070,76.58230,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16425",16425,,,36.02170,75.98140,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16486",16486,,,36.27550,76.45910,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16487",16487,,,36.23460,76.41320,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16488",16488,,,36.24810,76.42670,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16493",16493,,,36.01680,76.23770,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16494",16494,,,36.15410,76.02580,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16495",16495,,,36.00370,76.01970,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16514",16514,,,37.02470,75.16310,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16515",16515,,,37.07380,74.50370,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16558",16558,,,34.59450,78.55910,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16559",16559,,,34.63100,78.42230,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16560",16560,,,34.64630,78.40090,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16564",16564,,,34.77410,78.42700,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16566",16566,,,34.81000,78.42590,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16567",16567,,,34.87970,78.29190,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16568",16568,,,34.88180,78.25480,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16569",16569,,,34.89950,78.21440,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16570",16570,,,34.95940,78.17360,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16572",16572,,,34.98300,78.25630,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16584",16584,,,35.66410,77.53410,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16585",16585,,,35.72910,77.28580,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16586",16586,,,35.73820,77.65600,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16587",16587,,,35.63820,76.90030,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16588",16588,,,35.82530,77.32730,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16589",16589,,,35.81200,77.28060,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16590",16590,,,35.81500,77.49080,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16591",16591,,,35.88340,76.63490,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16592",16592,,,35.89950,76.97960,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16593",16593,,,35.89940,77.12200,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16594",16594,,,35.90950,76.90000,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16595",16595,,,35.94120,76.28260,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16596",16596,,,36.16940,77.11730,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16597",16597,,,36.31690,77.28940,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16598",16598,,,36.33540,77.26940,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16599",16599,,,36.30150,77.33450,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16600",16600,,,36.28200,76.70200,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16601",16601,,,36.25460,76.68150,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16602",16602,,,36.25240,76.65190,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16603",16603,,,36.22890,76.85970,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16604",16604,,,36.24100,76.63610,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16605",16605,,,36.20880,76.87700,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16606",16606,,,36.16140,77.02950,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16607",16607,,,36.20820,76.66100,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16608",16608,,,36.16730,77.00080,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16609",16609,,,36.16190,77.10240,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16610",16610,,,36.16040,77.12590,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16611",16611,,,36.15940,77.04980,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16612",16612,,,36.16550,76.68520,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16613",16613,,,36.15490,77.09630,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16614",16614,,,36.07590,76.79610,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16615",16615,,,36.12840,76.80010,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16616",16616,,,36.12300,76.97940,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
"CN","UNNAMED 16617",16617,,,36.11020,76.76570,,,,,,,"Information derived from RGI5.0.","ASW","ASW-02"
